Metabolite name,PPI_Ylip_Ctrl_24hr_13,PPI_Ylip_Ctrl_24hr_25,PPI_Ylip_Ctrl_24hr_37,PPI_Ylip_Ctrl_3hr_07,PPI_Ylip_Ctrl_3hr_19,PPI_Ylip_Ctrl_3hr_31,PPI_Ylip_Ctrl_48hr_15,PPI_Ylip_Ctrl_48hr_27,PPI_Ylip_Ctrl_48hr_39,PPI_Ylip_Ctrl_4hr_09,PPI_Ylip_Ctrl_4hr_21,PPI_Ylip_Ctrl_4hr_33,PPI_Ylip_Ctrl_5hr_11,PPI_Ylip_Ctrl_5hr_23,PPI_Ylip_Ctrl_5hr_35,PPI_Ylip_Ctrl_72hr_17,PPI_Ylip_Ctrl_72hr_29,PPI_Ylip_Ctrl_72hr_41,PPI_Ylip_Low_24hr_38,PPI_Ylip_Low_24hr_46,PPI_Ylip_Low_24hr_52,PPI_Ylip_Low_3hr_32,PPI_Ylip_Low_3hr_43,PPI_Ylip_Low_3hr_49,PPI_Ylip_Low_48hr_40,PPI_Ylip_Low_48hr_47,PPI_Ylip_Low_48hr_53,PPI_Ylip_Low_4hr_34,PPI_Ylip_Low_4hr_44,PPI_Ylip_Low_4hr_50,PPI_Ylip_Low_5hr_36,PPI_Ylip_Low_5hr_45,PPI_Ylip_Low_5hr_51,PPI_Ylip_Low_72hr_42,PPI_Ylip_Low_72hr_48,PPI_Ylip_Low_72hr_54,PPI_Ylip_Osc_24hr_04,PPI_Ylip_Osc_24hr_14,PPI_Ylip_Osc_24hr_26,PPI_Ylip_Osc_3hr_01,PPI_Ylip_Osc_3hr_08,PPI_Ylip_Osc_3hr_20,PPI_Ylip_Osc_47hr_05,PPI_Ylip_Osc_48hr_16,PPI_Ylip_Osc_48hr_28,PPI_Ylip_Osc_4hr_02,PPI_Ylip_Osc_4hr_10,PPI_Ylip_Osc_4hr_22,PPI_Ylip_Osc_5hr_03,PPI_Ylip_Osc_5hr_12,PPI_Ylip_Osc_5hr_24,PPI_Ylip_Osc_72hr_06,PPI_Ylip_Osc_72hr_18,PPI_Ylip_Osc_72hr_30
TG 54:3|TG 18:1_18:1_18:1_#_Pos,22.13179063,21.91708958,22.35540841,17.91651181,19.02011431,19.57610133,21.67572526,19.90244618,22.19263895,16.96221862,17.64265358,19.06235684,18.34806838,18.40021252,18.68196238,21.8039963,22.45805871,22.37232678,21.57211602,21.03912413,21.63557764,18.06069601,17.55101363,19.71274148,22.08342769,22.05393576,22.00135782,18.84366341,19.16683727,18.69532128,21.0194903,20.96349804,19.09836694,22.1856274,22.24055765,22.62123508,21.92962056,20.86901062,21.51323758,17.07904682,18.54926479,19.73849807,23.20885258,22.76999712,22.5655684,17.00623723,19.09207451,16.70307204,17.38563635,17.8935758,16.27905641,22.23273765,21.49135689,21.89702602
TG 54:3|TG 18:1_18:1_18:1_Pos,25.28610946,25.05400385,24.75973497,20.22445585,20.89893338,22.41935714,25.1954698,24.52410292,24.70179591,19.23983414,20.4158274,21.62060037,21.20797333,20.89354614,20.86792675,25.77198735,25.26250602,25.45504633,24.32080124,23.3077731,24.63892494,20.73811066,20.17916163,21.91781737,24.37722972,24.25168238,24.67486446,21.45212549,21.54893722,20.79956259,23.90307922,23.6162248,21.56966036,25.06683736,25.40194611,25.73777521,24.83437781,23.39778665,23.99696566,19.296261,21.29525783,22.48792366,25.97971659,25.80360574,25.55258269,20.26491057,21.65451861,19.31643439,20.07605705,20.17163802,19.33079267,26.10813236,25.77300419,25.37881659
TG 54:4|TG 18:1_18:1_18:2_#_Pos,21.82761496,21.73950209,22.15484695,17.64832072,19.29714552,19.16603363,21.45660208,19.95483281,21.38693838,18.33702141,17.64485231,18.32225102,19.25343434,19.17013963,19.43970346,21.45458973,21.98033033,21.77180099,21.24106249,20.60539239,21.20501874,17.86204628,17.82149827,19.21366949,20.8652016,20.91899369,20.86089849,18.51201257,19.74275351,19.21068476,21.69059656,21.73634448,18.60929024,21.0130626,20.98301307,21.12481358,21.38238319,20.13897532,21.08393783,17.86593546,18.6920316,19.25343434,22.15262095,21.73783216,21.70312126,17.8926556,19.73561884,16.75854691,18.58027401,18.61368906,16.74019033,21.50863341,20.84634939,21.33285651
TG 54:4|TG 18:1_18:1_18:2_Pos,24.96609965,24.83219211,24.57867036,20.17983452,21.44220539,22.14196877,24.81580188,24.09626591,23.8707218,20.43825283,20.60211068,21.20025537,21.96071164,21.51142093,21.666543,25.14039724,24.72563035,24.68196897,23.94714912,22.94862774,24.22571541,20.74030244,20.40258999,21.45459037,23.21225744,23.20942675,23.60372859,21.25097738,22.09879562,21.45845417,24.69775998,24.39737349,21.27805275,23.7580187,24.1973871,24.45618752,24.24210889,22.67893034,23.57114797,20.08733023,21.6145384,22.01703475,24.73331684,24.62434884,24.45590975,20.86081097,22.4351072,19.27167031,21.05601071,20.82818615,19.55474768,25.20898981,24.62670207,24.51645735
TG 54:5|TG 18:1_18:2_18:2_Pos,23.9128468,23.84821841,23.38610586,20.38081169,21.59468306,21.91454099,23.38443358,22.96254676,22.60949356,20.82868606,20.86687562,21.00009172,21.91620943,21.37749022,21.72624523,23.9125351,23.42765056,23.17278291,22.06700383,21.50790065,22.83976721,20.70460609,20.63609414,20.88457071,20.93261804,21.06400432,21.23390213,21.20264168,22.0791217,21.97976102,24.53005612,24.49505508,21.20281141,21.42219584,21.72654849,21.91998675,22.73947515,21.41711727,22.17112767,20.58813691,21.96419643,21.7258571,22.41693194,22.55724446,22.48439629,21.12708974,22.77871099,19.6250608,21.16919558,20.81855133,19.55091137,23.21761009,22.80726543,22.54187538
TG 54:6|TG 18:2_18:2_18:2_Pos,21.51868578,21.61529825,20.95732971,19.64922578,21.2724168,20.90723252,21.13704292,20.63468856,20.4831678,19.92834397,20.29375372,20.10182924,20.77907045,20.31587415,20.18945812,21.4774777,20.95954909,20.60877055,19.29866599,19.40466115,20.30907946,19.79357807,19.79480855,20.31347065,18.15445607,18.51959636,18.38084947,20.44177405,21.5089084,21.30112959,23.381645,23.53145269,20.33336726,18.68363637,18.27302652,18.60498328,20.12547681,19.53297088,19.81057505,19.96814738,21.25739324,20.83993285,18.89328238,19.38096202,19.10170024,20.9186406,21.65840055,18.69660506,20.32067671,19.58068458,18.65931393,19.66087383,19.60488674,19.2372013
TG 56:1|TG 16:0_22:0_18:1_Pos,18.65895733,18.77300206,17.14408589,NA,NA,15.72614911,19.33206914,18.82506019,17.55075421,NA,NA,NA,12.9362688,12.6545126,NA,19.30063858,18.79749358,18.97646909,17.3002164,15.37007488,17.88455597,NA,NA,NA,16.63217827,16.53879606,16.50273063,14.70922188,13.30952308,NA,16.32376233,16.77704551,NA,17.57994235,18.72520428,18.5173621,18.12836464,14.27894601,17.14985339,NA,14.39448242,14.57805304,19.34276286,19.15268715,19.29296727,NA,NA,NA,NA,NA,NA,20.15303181,19.60092215,19.92623614
TG 56:2|TG 20:0_18:1_18:1_Pos,17.95518413,17.91542418,16.92209445,NA,NA,13.02372304,18.38093035,17.36014591,17.6656862,NA,NA,14.37921881,NA,12.11798477,NA,18.44313196,18.11604098,18.40012419,16.97039742,NA,16.08294357,12.65345164,NA,NA,16.79717838,16.79634539,16.32491729,NA,12.9893941,NA,14.77708679,16.15372036,NA,17.04350518,17.91094599,17.54693417,17.84875565,15.91645071,17.2054365,NA,NA,15.26186181,19.3507486,19.32048457,19.25343434,NA,NA,NA,NA,NA,NA,19.58537601,19.19112725,19.31729128
TG 56:3|TG 20:0_18:1_18:2_Pos,20.87743187,20.57067693,19.84092531,NA,15.02619794,17.93220806,20.93950391,20.16720376,19.65681543,NA,16.13112263,17.02360097,16.53742429,15.68177,15.43280469,21.40202155,20.65250522,20.76528955,18.95425101,17.99242543,19.57278164,15.61226504,14.79792393,17.04063521,18.58207089,18.70482198,18.88244483,16.43357013,16.61108279,15.18206268,19.29150778,19.59657714,15.61604637,19.25015698,20.76459767,20.42895644,20.75952831,18.73443827,19.68713081,13.17995494,16.67885119,17.68118165,21.46093976,21.4301102,21.14075035,15.41379353,16.75800733,NA,14.87515943,NA,15.96520598,21.95886041,21.38394734,21.35977009
TG 56:4|TG 18:1_20:1_18:2_Pos,21.51093242,20.96264225,20.23878896,15.81490413,16.85319318,18.67885027,20.9772075,19.96464999,20.07320195,14.9453274,16.38234076,16.71397539,17.02927286,17.03601007,17.02890217,21.72287538,20.92589441,21.07268697,19.73474465,18.54654828,20.5349949,16.57648621,16.37000927,17.39662803,19.53775249,19.52486063,20.30896433,16.8279713,17.86896656,16.35714334,20.30042868,19.89312933,17.11832783,20.29887647,21.18251692,21.69565047,20.9043792,19.03261802,19.7318402,15.10446046,17.57511448,18.32136253,21.35836158,21.28724772,20.97548103,16.44402369,18.13935448,NA,16.0655618,15.56454129,15.44991547,21.79433164,21.04093306,20.7739416
TG 58:1|TG 16:0_24:0_18:1_#_Pos,19.04976082,19.49344099,18.89427495,NA,14.13316368,14.400638,19.88154714,19.00223034,19.3906091,NA,NA,NA,13.59604191,13.56941322,NA,19.26863599,20.07474158,19.79090101,18.47599503,17.37068839,17.74745222,NA,NA,NA,18.21282946,17.86034298,17.15312616,14.74205985,14.73968521,14.49983479,15.20392592,16.48548125,13.67251456,18.68795556,18.75889507,18.49582774,17.77464913,14.80607431,17.77273515,NA,12.89410498,15.58079823,20.50529257,20.18985554,20.3315047,NA,NA,NA,NA,NA,NA,19.93185878,19.27856233,20.2125233
TG 58:1|TG 16:0_24:0_18:1_Pos,21.15783493,21.29941164,20.19496475,NA,13.98086857,17.55241072,21.91844901,21.43538387,20.50580034,NA,13.9533402,16.92133796,16.55773344,15.21498248,NA,21.53910861,21.48322272,21.4026986,19.37237091,18.04121168,19.66474348,16.32714281,NA,15.19902418,19.11266335,18.35152564,19.31000775,17.05369688,15.92693953,15.54252835,17.52961068,18.38408356,16.29854026,19.7291998,20.74750847,20.63959988,19.71988313,18.15425562,19.0620814,NA,16.53734489,17.96160564,21.58707343,21.411987,21.41557878,NA,15.71972139,NA,14.32498782,NA,12.84575765,22.15709925,21.46369771,21.89603153
TG 58:2|TG 24:0_16:1_18:1_#_Pos,19.48695634,19.75270252,19.3186182,NA,14.26183519,14.38457344,20.26249693,19.21191768,19.37692872,NA,NA,NA,NA,15.01980872,NA,20.02578288,19.92833552,20.05756377,18.60272885,17.21447737,18.1429616,14.1175152,NA,NA,18.31433313,18.27748538,17.66235488,15.01081553,13.66756372,13.7721087,16.25133543,17.83112774,13.72185842,18.74237677,19.38045437,18.88514382,19.01168995,16.95987239,18.40732263,NA,NA,15.91119399,20.81101928,20.5960365,20.6371834,NA,NA,NA,12.11720941,NA,NA,20.65046158,20.13013741,20.71951747
TG 58:2|TG 24:0_16:1_18:1_Pos,21.52919615,21.49417545,20.41081156,NA,13.86663374,17.82646924,22.09555237,21.42216506,20.54720321,NA,13.41781606,16.65285373,15.73608934,15.86717276,12.86653595,22.10039051,21.48745304,21.60288925,19.35944908,18.07394608,20.11364348,15.85233004,13.87062142,15.25380267,19.08483839,19.14757512,19.56484064,16.98022046,16.5657973,15.10323471,18.52790914,19.38722231,13.71855186,19.76996907,21.27693728,21.04161032,20.69576157,18.82511993,19.60192635,NA,16.70250801,18.06216627,22.01186513,21.87499777,21.62446835,NA,16.32982967,NA,12.06954347,NA,NA,22.71791442,22.08848972,22.10173842
TG 58:3|TG 22:0_18:1_18:2_Pos,19.59337414,19.60765015,18.69546664,NA,NA,15.39058335,19.97494508,19.60806918,18.18533539,NA,NA,NA,NA,13.99698865,NA,20.06542696,19.49592857,19.5541769,17.65559017,14.8459492,18.23720447,NA,NA,NA,15.36904506,16.07575861,16.64842309,12.70031531,15.15953624,13.7522368,17.64269569,18.40143851,NA,17.01862931,18.42061679,18.07135174,19.6164308,16.9914866,18.30808935,NA,12.75814101,15.17882588,20.03639338,20.12367712,19.97630552,10.91751905,14.47303063,NA,12.31050555,NA,NA,20.93610891,20.47116479,20.27367993
TG 59:2|TG 24:0_17:1_18:1_Pos,13.25716193,13.71314938,NA,NA,NA,NA,16.51603776,16.13221034,NA,NA,NA,NA,NA,NA,NA,16.26371478,NA,15.69065026,12.8556529,NA,14.66820812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.23868304,17.05204659,16.23343723,12.44956616,NA,NA,NA,NA,NA,17.05632077,17.02934263,16.73310783,NA,NA,NA,NA,NA,NA,18.28994411,17.9329827,17.72080221
TG 60:1|TG 18:0_24:0_18:1_Pos,19.64950038,19.96620553,18.6146736,NA,NA,16.29064192,20.48222143,20.16834428,18.9138178,NA,NA,NA,15.68467803,NA,NA,20.02925724,19.71910565,19.8179587,19.08973999,17.08793976,19.33474149,15.80773989,NA,NA,18.61142874,17.83061313,18.63350079,16.10234817,14.65739048,12.11263073,16.8194012,17.128562,NA,19.08641972,20.06168034,20.13451581,18.41679501,16.06611884,18.06659962,12.47861844,14.69463508,16.59575735,20.06074079,20.01509872,20.25936147,NA,NA,NA,13.22499263,NA,NA,21.09948572,20.70609153,20.91483972
TG 60:2|TG 24:0_18:1_18:1_Pos,20.4143779,20.51632239,19.96523894,NA,16.04055473,16.49544336,20.7732376,19.93732317,20.37335655,NA,NA,15.06889937,15.72001931,14.18487466,NA,20.45942871,20.72294657,20.5955047,19.61080862,18.62068756,18.95625707,14.327176,NA,15.48836137,19.39857,19.30369133,18.41969273,16.25063613,16.11792869,15.74480191,16.93462191,18.26491994,15.80741362,19.65947593,19.81884976,19.7835198,19.5330129,17.8438191,19.36326159,14.0301107,14.95257093,16.85573624,21.71223692,21.5092349,21.43059684,NA,15.29145601,NA,12.32578119,NA,NA,21.15471992,20.6036887,21.19568819
TG 60:3|TG 24:0_18:1_18:2_#_Pos,19.16377119,19.50580069,18.78633805,NA,13.11958527,14.14411917,19.61956861,18.79431091,18.83062589,NA,NA,NA,13.09490324,13.45874573,12.83528031,19.25343434,19.28998701,19.25343434,18.15829813,16.44933783,17.80119475,NA,NA,14.03375079,16.75770131,16.716527,16.37170003,13.13686513,14.98812322,NA,15.65734111,17.60269416,NA,16.98967333,17.38434823,16.51411115,19.20694471,16.20005138,18.56569468,14.22537259,NA,15.74677735,20.22105775,20.22372834,20.18732205,NA,14.34877252,NA,12.41920364,NA,NA,20.01048509,19.47532968,20.22618373
TG 60:3|TG 24:0_18:1_18:2_Pos,21.27486598,21.28047558,20.05826522,10.58478224,14.34124666,17.40606678,21.53112182,20.96704267,19.95797025,NA,NA,15.82307752,15.41955084,15.19896271,NA,21.42472761,21.00838493,20.94571967,19.14992213,17.49281946,19.75943844,16.16526405,14.15648866,13.59553979,17.40557481,17.34015401,18.11265207,16.18114564,16.18100056,14.96638127,18.40911908,19.34281885,NA,18.07804572,19.70325572,19.47580699,20.85542606,18.67767488,19.71890726,12.87965888,16.45761539,17.56533192,21.38516877,21.37029946,21.16528083,13.88629721,16.67008982,NA,14.49091151,13.10872775,NA,22.08697817,21.36421138,21.57050956
TG 62:2|TG 18:0_26:0_18:2_Pos,17.36958069,17.64717403,16.21731427,NA,NA,NA,17.90102943,17.48226255,16.64390299,NA,NA,NA,NA,NA,NA,17.17081843,16.44571074,17.25428654,17.68747492,15.81186301,16.68294444,NA,NA,NA,16.94664887,16.93841758,14.48746967,NA,NA,11.02236235,NA,NA,NA,17.1433622,17.69893837,17.48264827,15.54557631,NA,15.93404038,11.3885293,NA,NA,18.14109684,17.99258596,18.27213815,NA,NA,NA,NA,NA,NA,18.15434706,18.03522761,18.30606062
TG 62:3|TG 26:0_18:1_18:2_Pos,19.30362271,19.24508436,17.80801491,NA,NA,14.51217527,19.41354506,18.81824447,17.39919142,NA,NA,NA,12.85462188,NA,NA,19.4144097,18.89165094,18.73221014,17.52959824,16.3869971,18.18591085,NA,NA,NA,15.47393834,15.17319131,16.83018935,NA,13.13147418,NA,15.74277047,16.65640088,13.906638,16.74864172,18.45602822,18.50796354,18.19623809,NA,17.06567175,NA,NA,13.03603106,18.78594752,18.80725594,18.7713987,NA,NA,NA,NA,NA,NA,19.74241027,18.89323981,19.09023262
Cer 30:1;2O|Cer 15:1;2O/15:0_A_Neg,NA,NA,16.44554398,12.4260127,16.17509335,16.08376542,13.20241498,17.03180667,NA,17.00859964,16.44054377,NA,15.92214975,14.70778131,14.79363443,NA,16.75600573,NA,13.26511362,13.66415161,13.03680155,14.36193437,13.30682809,16.21804577,NA,16.54020425,NA,13.8102648,16.55700607,16.46821324,NA,14.07956177,15.71052572,14.26439683,14.85542487,NA,16.06331578,15.9666364,13.60627224,14.2091462,16.29120975,13.74462503,17.29953429,NA,NA,16.32357577,14.66295289,16.50527098,14.51413388,12.81197472,15.39207326,NA,NA,15.66020664
Cer 30:1;2O|Cer 15:1;2O/15:0_B_Neg,15.30798106,NA,NA,NA,12.22407676,NA,NA,NA,NA,12.30190904,12.3828554,12.27840457,NA,11.55153703,NA,NA,NA,NA,NA,NA,13.26365999,NA,NA,NA,13.32643146,13.24254455,NA,NA,NA,NA,13.08768208,NA,NA,NA,NA,NA,NA,NA,NA,11.93520414,NA,NA,NA,NA,NA,13.5198823,NA,NA,NA,NA,NA,NA,NA,NA
Cer 32:1;2O|Cer 17:1;2O/15:0_Neg,13.95637841,13.17430461,12.50993675,13.11243401,12.01170052,12.74263139,12.7428163,14.72671719,12.81954185,NA,12.92714999,11.76098001,NA,NA,13.62638097,NA,14.26231702,13.5066705,13.22405172,NA,16.03970174,NA,11.59278792,11.98587052,NA,NA,NA,NA,12.28515039,NA,NA,13.48540884,11.74722393,NA,14.8382633,13.25689128,12.9330726,13.19732475,14.11117474,NA,11.82201946,12.88804253,NA,14.05956587,NA,14.6888148,13.85971081,12.01270661,NA,NA,NA,13.84183488,NA,13.68028272
Cer 34:0;2O|Cer 18:0;2O/16:0_#_Neg,17.67151549,18.61861223,17.72796796,18.30192468,17.74930484,19.77680085,18.57522259,18.69010359,17.85888177,17.7160665,18.65254455,18.26506709,17.8796868,17.96416885,17.26503913,17.84647892,19.11335172,17.82752413,21.83254876,21.15895813,21.6967817,19.56241373,18.95919847,19.57881005,21.91210832,21.47146823,22.45289187,18.94578584,20.35461516,18.43030684,19.02380201,22.19940676,18.58455019,23.62245508,22.74725964,22.63641314,19.73064843,19.30548024,18.44665926,17.7168522,17.70606725,20.0280386,18.37429703,19.63874904,20.48095848,18.43560822,17.06117619,18.03034573,17.60188877,17.71290261,18.17201928,19.29365157,18.8150735,19.45426425
Cer 34:0;2O|Cer 18:0;2O/16:0_Neg,17.63686904,18.59485736,17.54707341,18.04512682,17.5806433,19.81213963,18.35617527,18.60511406,17.92993517,17.66291627,18.75307074,18.20375947,17.95463026,17.98528884,17.22185012,17.95072449,18.94158591,17.37463002,21.9065662,21.16463245,21.76785177,19.4765693,19.07615068,19.68162225,21.9328748,21.44437549,22.5084745,19.06097061,20.41589543,18.58332575,18.96441433,22.298217,18.77549895,23.58140124,22.73714418,22.72640878,19.71198282,19.38065835,18.63556739,17.64465076,17.3948872,20.03009791,18.60881109,19.33502721,20.35880754,18.54363922,16.79469174,17.8957762,17.54740898,17.65708388,18.35204205,19.15085997,18.68505447,19.35213633
Cer 34:0;4O|Cer 18:0;3O/16:0;(2OH)_Neg,24.22943159,24.19905494,23.64820241,21.363226,20.64575511,21.54503956,24.09977857,24.1009641,23.783019,20.8236603,21.85481017,22.0403012,22.03712826,22.33113402,21.26315823,24.41295824,23.93583991,23.29175237,21.73414368,21.8873391,22.2024306,21.65176146,21.48728604,21.08866437,22.45516674,22.11125578,23.44676999,22.09643196,21.16240886,20.85463957,21.73762984,21.50892862,21.95277094,23.18678379,23.28702715,23.48962812,22.38414771,22.17853368,21.86676658,20.73467314,21.05868261,21.23961801,22.44296442,22.42426227,23.48870927,21.81965455,21.70674291,21.67452896,21.67146803,21.3654206,21.88810771,22.66551878,22.38223716,22.93117128
Cer 36:0;4O|Cer 18:0;3O/18:0;(2OH)_Neg,22.3667002,21.68893226,21.04653423,19.83383162,19.2979858,19.21910899,22.15219913,22.47537478,21.7197798,19.84547197,19.63508588,20.06953745,20.46782148,20.25068117,20.00724925,22.03540756,21.5671337,20.74829535,20.06931877,19.5265245,20.2123569,19.04458976,19.60589712,18.95227952,19.85675595,19.54329143,20.73343618,19.7276607,19.9016238,19.31611856,19.96035595,19.818487,20.10665225,20.33715226,20.32899607,20.29938954,19.96298713,19.49242629,18.98173653,18.96769914,19.42968427,19.11893463,18.88003151,18.41739415,21.15259134,19.66257347,20.25558621,19.7868067,20.54177538,20.15085095,19.72289938,18.70438124,18.67964381,20.64444897
Cer 40:0;4O|Cer 18:0;3O/22:0;(2OH)_Neg,20.80279386,20.94751896,20.90090229,19.59223421,19.56782449,19.53173848,20.80790966,20.78184767,20.03123406,19.88772974,19.98515502,20.58222563,20.33277697,19.92358752,20.20012863,20.4296582,20.41487438,19.91532339,21.10679149,20.19882743,20.88371356,19.79266239,19.49656009,19.95701515,20.65712516,20.04127456,21.58142638,20.04059951,19.7272199,19.66286053,20.57668889,20.35590343,19.7665142,21.44566651,20.68367612,20.91899305,19.75766471,19.21366506,18.97993194,18.8569147,19.21635463,19.89001355,19.4759758,19.43335721,19.6664095,19.78836095,21.18596117,19.92753549,19.56937459,19.86846625,19.6446347,19.69703146,18.97323907,19.43473291
Cer 42:0;4O|Cer 18:0;3O/24:0;(2OH)_#_Neg,26.6658035,26.80761392,26.61017813,25.13226859,24.61999278,25.41233442,26.32532977,26.23550749,25.72352999,24.95408757,25.48756012,26.34487434,25.75378997,25.22295584,25.14379112,25.87266443,25.82580425,25.62783415,27.51057293,26.17850883,27.10824792,25.45387123,25.28489261,25.82601606,26.94422274,25.89605391,27.54646975,25.38704753,24.99821006,25.1758638,25.40919789,26.30896172,25.52744514,27.76799744,27.31715453,27.38121828,25.43557866,24.44527999,25.09312944,24.24270028,24.04685299,25.68110242,24.7175369,25.02271606,25.11802703,25.27915549,26.58740602,24.976176,25.34420728,25.24352601,25.5094254,25.81960968,24.9249585,25.10006228
Cer 42:0;4O|Cer 18:0;3O/24:0;(2OH)_Neg,23.4005981,23.90916697,23.42640156,22.07373507,21.55318352,22.25339317,23.47909398,23.30585069,22.50072246,21.66657605,22.53513769,23.45776731,22.78569296,22.07166385,21.93018232,22.51451593,22.78857845,22.60588158,24.7339351,22.99581316,24.20296358,22.63187609,22.12677871,23.13900691,23.819368,23.11864417,24.6996818,22.37852525,21.91378391,21.98606547,22.26371297,23.27761333,22.40237336,24.70796783,24.1576368,24.29886528,22.40124343,21.08563371,21.84444171,20.99936541,20.73617023,22.86326562,21.36203086,21.50117006,21.99252012,22.17376884,23.75721216,21.89344622,22.11673279,22.06224204,22.12096472,22.90572162,21.53969318,21.78592273
Cer 44:0;4O|Cer 20:0;3O/24:0;(2OH)_#_Neg,20.8112659,21.68704944,20.96497421,18.74648541,18.70178935,18.99149661,21.70266938,21.67564611,20.63665283,18.5803883,18.46951751,20.04148988,18.49400608,18.42926348,18.6387647,20.5176283,21.21722236,20.64898597,22.52092739,20.41581048,21.79811135,19.43038272,18.07011725,20.07294549,21.88934416,20.80706489,22.45024889,18.2334684,18.23753646,18.58088072,19.00160686,20.636938,18.30794837,22.80551259,22.34942064,22.38270415,20.64365586,18.87163871,19.1026058,18.07880091,17.38163939,19.42982087,19.05827384,19.45183597,19.66078922,18.69805167,20.14464823,17.84158165,17.6496963,18.23462808,17.99866127,20.11989423,18.934581,19.53583159
Cer 44:0;4O|Cer 20:0;3O/24:0;(2OH)_Neg,23.98024694,24.66392182,24.09011887,21.74968469,21.74600283,22.03329004,24.4536114,24.46367971,23.67658973,21.78159216,21.70201119,22.75465018,21.86191912,21.57646375,21.73759651,23.753275,24.29568948,23.66662734,25.50481808,23.52088441,24.85677858,22.11615927,21.2796536,22.78004274,24.72911507,23.81504361,25.26962216,21.61180961,21.46018087,21.87643835,22.02233489,23.47118545,21.40610648,25.74799569,25.3641418,25.154009,23.44609631,22.17752809,22.38293827,21.2139773,20.92639173,22.34219173,22.39457565,22.72335505,22.96317165,21.86078654,22.92574077,21.36861801,20.79015003,21.42656988,20.87866758,23.24340811,22.32197853,22.77815784
Cer 46:0;4O|Cer 20:0;3O/26:0;(2OH)_Neg,18.59815682,19.04701081,18.95695532,17.41805105,17.91833232,17.35969796,19.49704283,20.12234418,18.08482481,18.04569206,17.75355322,18.21129532,17.18452905,16.86672134,18.01995981,19.55865398,19.20278668,18.32270546,19.76996216,18.73680348,19.32851997,17.77252237,17.35873344,19.09767826,19.9747909,19.08030452,20.44247573,17.07364324,17.73748103,17.65922293,17.20879678,17.55989622,17.11683888,20.40440241,20.1957861,20.03111479,18.78917721,18.12136616,18.1407591,17.074015,17.17641413,17.90985863,18.96933807,18.89008642,18.16392503,17.19742276,18.66080688,17.44066081,16.52768405,17.44843445,17.45441352,19.23963542,17.56651606,18.55907391
CL 68:4|CL 16:1_18:1_16:1_18:1_Neg,18.18654719,18.32125732,18.14906749,19.42816823,20.41744237,20.52071973,16.70198396,16.71753794,16.77730537,19.98817973,19.60439055,20.28517811,19.73680005,18.87473315,20.222161,17.2702543,16.41262948,16.48531975,21.34529913,21.69867405,22.0700965,20.2603347,19.29804313,19.72102993,21.8766723,22.13742021,22.34775078,19.43833115,19.24963189,20.41635136,21.35082576,21.86589728,19.16147714,21.79591903,21.99832584,22.71914094,18.47978426,17.27926102,18.28031193,20.17455959,19.67302026,19.950697,16.85961083,18.02246147,13.45375257,19.93556436,20.47685728,19.48651006,19.12648465,19.49242822,19.56838796,17.59669085,17.9514359,17.48648416
