YALI0_ID,UniProt_ID
YALI0B15664g,Q6CEH1
YALI0B15620g,Q6CEH3
YALI0B15576g,Q6CEH5
YALI0B15554g,Q6CEH6
YALI0B15532g,Q6CEH7
YALI0B15488g,Q6CEH9
YALI0B15466g,Q6CEI0
YALI0B15422g,Q6CEI2
YALI0B15400g,Q6CEI3
YALI0B15312g,Q6CEI7
YALI0B15202g,Q6CEJ3
YALI0B15103g,Q6CEJ8
YALI0B15037g,Q6CEK1
YALI0B14993g,Q6CEK3
YALI0B14971g,Q6CEK4
YALI0B14817g,Q6CEL1
YALI0B14795g,Q6CEL2
YALI0B14729g,Q6CEL5
YALI0B14707g,Q6CEL6
YALI0B14685g,Q6CEL7
YALI0B14619g,Q6CEM0
YALI0B14575g,Q6CEM2
YALI0B14421g,Q6CEM9
YALI0B14311g,Q6CEN4
YALI0B14223g,Q6CEN8
YALI0B14179g,Q6CEP0
YALI0B14102g,Q6CEP4
YALI0B14036g,Q6CEP7
YALI0B13992g,Q6CEP9
YALI0B13948g,Q6CEQ1
YALI0B13926g,Q6CEQ2
YALI0B13860g,Q6CEQ5
YALI0B13772g,Q6CEQ9
YALI0B13618g,Q6CER6
YALI0B13486g,Q6CES0
YALI0B13442g,Q6CES2
YALI0B13354g,Q6CES6
YALI0B13332g,Q6CES7
YALI0B13288g,Q6CES9
YALI0B13222g,Q6CET0
YALI0B13200g,Q6CET1
YALI0B12980g,Q6CET9
YALI0B12936g,Q6CEU1
YALI0B12914g,Q6CEU2
YALI0B12848g,Q6CEU5
YALI0B12760g,Q6CEU9
YALI0B12738g,Q6CEV0
YALI0B12606g,Q6CEV4
YALI0B12562g,Q6CEV6
YALI0B12540g,Q6CEV7
YALI0B12430g,Q6CEW2
YALI0B12408g,Q6CEW3
YALI0B12386g,Q6CEW4
YALI0B12364g,Q6CEW5
YALI0B12342g,Q6CEW6
YALI0B12298g,Q6CEW8
YALI0B12254g,Q6CEX1
YALI0B12144g,Q6CEX5
YALI0B12100g,Q6CEX6
YALI0B12056g,Q6CEX8
YALI0B12034g,Q6CEX9
YALI0B11924g,Q6CEY2
YALI0B11902g,Q6CEY3
YALI0B11858g,Q6CEY5
YALI0B11836g,Q6CEY6
YALI0B11792g,Q6CEY8
YALI0B11770g,Q6CEY9
YALI0B11748g,Q6CEZ0
YALI0B11704g,Q6CEZ2
YALI0B11682g,Q6CEZ3
YALI0B11660g,Q6CEZ4
YALI0B11528g,Q6CEZ8
YALI0B11506g,Q6CEZ9
YALI0B11484g,Q6CF00
YALI0B11462g,Q6CF01
YALI0B11418g,Q6CF03
YALI0B11308g,Q6CF08
YALI0B11264g,Q6CF10
YALI0B11242g,Q6CF11
YALI0B11220g,Q6CF12
YALI0B11198g,Q6CF13
YALI0B11176g,Q6CF14
YALI0B11132g,Q6CF15
YALI0B11088g,Q6CF16
YALI0B10956g,Q6CF22
YALI0B10890g,Q6CF25
YALI0B10802g,Q6CF27
YALI0B10692g,Q6CF32
YALI0B10626g,Q6CF33
YALI0B10604g,Q6CF34
YALI0B10428g,Q6CF42
YALI0B10406g,Q6CF43
YALI0B10384g,Q6CF44
YALI0B10175g,Q6CF54
YALI0B10153g,Q6CF55
YALI0B10131g,Q6CF56
YALI0B10109g,Q6CF57
YALI0B10087g,Q6CF58
YALI0B09999g,Q6CF62
YALI0B09991g,Q6CF63
YALI0B09955g,Q6CF64
YALI0B09867g,Q6CF66
YALI0B09812g,Q6CF68
YALI0B09757g,Q6CF70
YALI0B09735g,Q6CF71
YALI0B09581g,Q6CF77
YALI0B09537g,Q6CF79
YALI0B09471g,Q6CF81
YALI0B09449g,Q6CF82
YALI0B09427g,Q6CF83
YALI0B09383g,Q6CF84
YALI0B09339g,Q6CF86
YALI0B09317g,Q6CF87
YALI0B09251g,Q6CF89
YALI0B09229g,Q6CF90
YALI0B09141g,Q6CF92
YALI0B09119g,Q6CF93
YALI0B09075g,Q6CF94
YALI0B09031g,Q6CF96
YALI0B08987g,Q6CF98
YALI0B08899g,Q6CFA2
YALI0B08866g,Q6CFA4
YALI0B08800g,Q6CFA7
YALI0B08748g,Q6CFB0
YALI0B08734g,Q6CFB1
YALI0B08712g,Q6CFB2
YALI0B08690g,Q6CFB3
YALI0B08492g,Q6CFB8
YALI0B08470g,Q6CFB9
YALI0B08448g,Q6CFC0
YALI0B08426g,Q6CFC1
YALI0B08404g,Q6CFC2
YALI0B08382g,Q6CFC3
YALI0B08360g,Q6CFC4
YALI0B08316g,Q6CFC6
YALI0B08294g,Q6CFC7
YALI0B08272g,Q6CFC8
YALI0B08228g,Q6CFD0
YALI0B08096g,Q6CFD5
YALI0B08074g,Q6CFD6
YALI0B08052g,Q6CFD7
YALI0B08008g,Q6CFD9
YALI0B07920g,Q6CFE0
YALI0B07898g,Q6CFE1
YALI0B07777g,Q6CFE3
YALI0B07755g,Q6CFE4
YALI0B07733g,Q6CFE5
YALI0B07711g,Q6CFE6
YALI0B07645g,Q6CFE9
YALI0B07623g,Q6CFF0
YALI0B07601g,Q6CFF1
YALI0B07535g,Q6CFF4
YALI0B07403g,Q6CFF8
YALI0B07359g,Q6CFG0
YALI0B07271g,Q6CFG2
YALI0B07227g,Q6CFG4
YALI0B07205g,Q6CFG5
YALI0B07117g,Q6CFG7
YALI0B07073g,Q6CFG8
YALI0B07051g,Q6CFG9
YALI0B07029g,Q6CFH0
YALI0B07007g,Q6CFH1
YALI0B06985g,Q6CFH2
YALI0B06919g,Q6CFH5
YALI0B06875g,Q6CFH7
YALI0B06853g,Q6CFH8
YALI0B06809g,Q6CFI0
YALI0B06787g,Q6CFI1
YALI0B06776g,Q6CFI2
YALI0B06732g,Q6CFI4
YALI0B06688g,Q6CFI6
YALI0B06666g,Q6CFI7
YALI0B06490g,Q6CFJ3
YALI0B06413g,Q6CFJ5
YALI0B06391g,Q6CFJ6
YALI0B06347g,Q6CFJ8
YALI0B06160g,Q6CFK4
YALI0B06138g,Q6CFK5
YALI0B06094g,Q6CFK7
YALI0B06028g,Q6CFK8
YALI0B05962g,Q6CFL0
YALI0B05896g,Q6CFL3
YALI0B05874g,Q6CFL4
YALI0B05852g,Q6CFL5
YALI0B05830g,Q6CFL6
YALI0B05808g,Q6CFL7
YALI0B05764g,Q6CFL9
YALI0B05742g,Q6CFM0
YALI0B05698g,Q6CFM2
YALI0B05676g,Q6CFM3
YALI0B05632g,Q6CFM5
YALI0B05544g,Q6CFM8
YALI0B05478g,Q6CFN1
YALI0B05456g,Q6CFN2
YALI0B05434g,Q6CFN3
YALI0B05412g,Q6CFN4
YALI0B05390g,Q6CFN5
YALI0B05346g,Q6CFN7
YALI0B05302g,Q6CFN8
YALI0B05258g,Q6CFP0
YALI0B05214g,Q6CFP2
YALI0B05038g,Q6CFP6
YALI0B04994g,Q6CFP7
YALI0B04972g,Q6CFP8
YALI0B04950g,Q6CFP9
YALI0B04906g,Q6CFQ1
YALI0B04884g,Q6CFQ2
YALI0B04862g,Q6CFQ3
YALI0B04708g,Q6CFQ7
YALI0B04642g,Q6CFQ8
YALI0B04620g,Q6CFQ9
YALI0B04554g,Q6CFR2
YALI0B04510g,Q6CFR4
YALI0B04488g,Q6CFR5
YALI0B04466g,Q6CFR6
YALI0B04444g,Q6CFR7
YALI0B04422g,Q6CFR8
YALI0B04400g,Q6CFR9
YALI0B04356g,Q6CFS1
YALI0B04290g,Q6CFS4
YALI0B04158g,Q6CFT0
YALI0B04114g,Q6CFT2
YALI0B04092g,Q6CFT3
YALI0B04048g,Q6CFT5
YALI0B03938g,Q6CFT9
YALI0B03850g,Q6CFU1
YALI0B03762g,Q6CFU3
YALI0B03542g,Q6CFU8
YALI0B03520g,Q6CFU9
YALI0B03366g,Q6CFV4
YALI0B03300g,Q6CFV7
YALI0B03278g,Q6CFV8
YALI0B03212g,Q6CFV9
YALI0B03190g,Q6CFW0
YALI0B03124g,Q6CFW1
YALI0B03102g,Q6CFW2
YALI0B03058g,Q6CFW3
YALI0B03014g,Q6CFW5
YALI0B02882g,Q6CFW9
YALI0B02794g,Q6CFX4
YALI0B02750g,Q6CFX6
YALI0B02662g,Q6CFY0
YALI0B02596g,Q6CFY1
YALI0B02464g,Q6CFY5
YALI0B02442g,Q6CFY6
YALI0B02420g,Q6CFY7
YALI0B02398g,Q6CFY8
YALI0B02310g,Q6CFZ1
YALI0B02222g,Q6CFZ5
YALI0B02200g,Q6CFZ6
YALI0B02156g,Q6CFZ8
YALI0B02112g,Q6CG00
YALI0B02090g,Q6CG01
YALI0B02046g,Q6CG03
YALI0B02024g,Q6CG04
YALI0B02002g,Q6CG05
YALI0B01914g,Q6CG07
YALI0B01892g,Q6CG08
YALI0B01804g,Q6CG12
YALI0B01782g,Q6CG13
YALI0B01738g,Q6CG14
YALI0B01716g,Q6CG15
YALI0B01694g,Q6CG16
YALI0B01650g,Q6CG18
YALI0B01628g,Q6CG19
YALI0B01584g,Q6CG21
YALI0B01562g,Q6CG22
YALI0B01452g,Q6CG25
YALI0B01430g,Q6CG26
YALI0B01320g,Q6CG31
YALI0B01276g,Q6CG33
YALI0B01254g,Q6CG34
YALI0B01210g,Q6CG35
YALI0B01188g,Q6CG36
YALI0B01144g,Q6CG38
YALI0B01100g,Q6CG39
YALI0B01056g,Q6CG41
YALI0B01012g,Q6CG43
YALI0B00968g,Q6CG45
YALI0B00924g,Q6CG47
YALI0B00858g,Q6CG50
YALI0B00814g,Q6CG52
YALI0B00770g,Q6CG54
YALI0B00748g,Q6CG55
YALI0B00682g,Q6CG58
YALI0B00594g,Q6CG62
YALI0B00572g,Q6CG63
YALI0B00550g,Q6CG64
YALI0B00528g,Q6CG65
YALI0B00462g,Q6CG66
YALI0B00440g,Q6CG67
YALI0B00286g,Q6CG72
YALI0B00264g,Q6CG73
YALI0B00198g,Q6CG75
YALI0B00154g,Q6CG76
YALI0B00110g,Q6CG78
YALI0A21461g,Q6CG79
YALI0A21439g,Q6CG80
YALI0A21395g,Q6CG82
YALI0A21373g,Q6CG83
YALI0A21351g,Q6CG84
YALI0A21307g,Q6CG86
YALI0A21285g,Q6CG87
YALI0A21241g,Q6CG89
YALI0A21175g,Q6CG91
YALI0A21131g,Q6CG93
YALI0A21120g,Q6CG94
YALI0A21098g,Q6CG95
YALI0A21010g,Q6CG99
YALI0A20988g,Q6CGA0
YALI0A20966g,Q6CGA1
YALI0A20900g,Q6CGA4
YALI0A20834g,Q6CGA7
YALI0A20812g,Q6CGA8
YALI0A20790g,Q6CGA9
YALI0A20746g,Q6CGB1
YALI0A20658g,Q6CGB5
YALI0A20636g,Q6CGB6
YALI0A20548g,Q6CGC0
YALI0A20526g,Q6CGC1
YALI0A20504g,Q6CGC3
YALI0A20460g,Q6CGC5
YALI0A20416g,Q6CGC7
YALI0A20394g,Q6CGC8
YALI0A20207g,Q6CGD5
YALI0A20174g,Q6CGD7
YALI0A20064g,Q6CGE2
YALI0A19998g,Q6CGE5
YALI0A19932g,Q6CGE8
YALI0A19910g,Q6CGE9
YALI0A19888g,Q6CGF0
YALI0A19866g,Q6CGF1
YALI0A19844g,Q6CGF2
YALI0A19822g,Q6CGF3
YALI0A19800g,Q6CGF4
YALI0A19734g,Q6CGF7
YALI0A19690g,Q6CGF9
YALI0A19668g,Q6CGG0
YALI0A19624g,Q6CGG2
YALI0A19558g,Q6CGG5
YALI0A19536g,Q6CGG6
YALI0A19514g,Q6CGG7
YALI0A19448g,Q6CGH0
YALI0A19426g,Q6CGH1
YALI0A19360g,Q6CGH2
YALI0A19338g,Q6CGH3
YALI0A19272g,Q6CGH4
YALI0A19250g,Q6CGH5
YALI0A19206g,Q6CGH7
YALI0A19184g,Q6CGH8
YALI0A19140g,Q6CGI0
YALI0A19118g,Q6CGI1
YALI0A19096g,Q6CGI2
YALI0A19008g,Q6CGI6
YALI0A18964g,Q6CGI8
YALI0A18942g,Q6CGI9
YALI0A18920g,Q6CGJ0
YALI0A18898g,Q6CGJ1
YALI0A18832g,Q6CGJ2
YALI0A18700g,Q6CGJ8
YALI0A18678g,Q6CGJ9
YALI0A18634g,Q6CGK1
YALI0A18612g,Q6CGK2
YALI0A18546g,Q6CGK5
YALI0A18524g,Q6CGK6
YALI0A18447g,Q6CGK9
YALI0A18425g,Q6CGL0
YALI0A18403g,Q6CGL1
YALI0A18381g,Q6CGL2
YALI0A18359g,Q6CGL3
YALI0A18293g,Q6CGL6
YALI0A18271g,Q6CGL7
YALI0A18249g,Q6CGL8
YALI0A18161g,Q6CGM2
YALI0A18040g,Q6CGM5
YALI0A18029g,Q6CGM6
YALI0A17985g,Q6CGM8
YALI0A17963g,Q6CGM9
YALI0A17897g,Q6CGN2
YALI0A17875g,Q6CGN3
YALI0A17853g,Q6CGN4
YALI0A17831g,Q6CGN5
YALI0A17809g,Q6CGN6
YALI0A17776g,Q6CGN9
YALI0A17666g,Q6CGP0
YALI0A17578g,Q6CGP2
YALI0A17556g,Q6CGP3
YALI0A17534g,Q6CGP4
YALI0A17446g,Q6CGP8
YALI0A17358g,Q6CGQ1
YALI0A17281g,Q6CGQ5
YALI0A17259g,Q6CGQ6
YALI0A17237g,Q6CGQ7
YALI0A17215g,Q6CGQ8
YALI0A17193g,Q6CGQ9
YALI0A17171g,Q6CGR0
YALI0A17149g,Q6CGR1
YALI0A17039g,Q6CGR4
YALI0A17020g,Q6CGR5
YALI0A16841g,Q6CGR7
YALI0A16720g,Q6CGS3
YALI0A16566g,Q6CGS7
YALI0A16511g,Q6CGS9
YALI0A16467g,Q6CGT1
YALI0A16423g,Q6CGT3
YALI0A16401g,Q6CGT4
YALI0A16313g,Q6CGT6
YALI0A16214g,Q6CGU2
YALI0A16170g,Q6CGU5
YALI0A16082g,Q6CGU7
YALI0A16038g,Q6CGU9
YALI0A16016g,Q6CGV0
YALI0A15906g,Q6CGV3
YALI0A15796g,Q6CGV5
YALI0A15774g,Q6CGV6
YALI0A15752g,Q6CGV7
YALI0A15708g,Q6CGV8
YALI0A15686g,Q6CGV9
YALI0A15642g,Q6CGW0
YALI0A15598g,Q6CGW2
YALI0A15576g,Q6CGW3
YALI0A15554g,Q6CGW4
YALI0A15466g,Q6CGW6
YALI0A15444g,Q6CGW7
YALI0A15422g,Q6CGW8
YALI0A15400g,Q6CGW9
YALI0A15378g,Q6CGX0
YALI0A15345g,Q6CGX2
YALI0A15257g,Q6CGX3
YALI0A15169g,Q6CGX4
YALI0A15125g,Q6CGX6
YALI0A15103g,Q6CGX7
YALI0A15081g,Q6CGX8
YALI0A14949g,Q6CGY3
YALI0A14927g,Q6CGY4
YALI0A14905g,Q6CGY5
YALI0A14883g,Q6CGY6
YALI0A14861g,Q6CGY7
YALI0A14762g,Q6CGZ1
YALI0A14740g,Q6CGZ2
YALI0A14608g,Q6CGZ8
YALI0A14586g,Q6CGZ9
YALI0A14564g,Q6CH00
YALI0A14520g,Q6CH02
YALI0A14476g,Q6CH04
YALI0A14454g,Q6CH05
YALI0A14388g,Q6CH06
YALI0A14366g,Q6CH07
YALI0A14322g,Q6CH08
YALI0A14256g,Q6CH09
YALI0A14234g,Q6CH10
YALI0A14212g,Q6CH11
YALI0A14157g,Q6CH12
YALI0A14069g,Q6CH13
YALI0A13937g,Q6CH14
YALI0A13915g,Q6CH15
YALI0A13849g,Q6CH16
YALI0A13695g,Q6CH17
YALI0A13673g,Q6CH18
YALI0A13607g,Q6CH19
YALI0A13563g,Q6CH21
YALI0A13541g,Q6CH22
YALI0A13497g,Q6CH24
YALI0A13321g,Q6CH26
YALI0A13299g,Q6CH27
YALI0A13255g,Q6CH29
YALI0A13233g,Q6CH30
YALI0A13101g,Q6CH33
YALI0A13079g,Q6CH34
YALI0A13035g,Q6CH36
YALI0A13013g,Q6CH37
YALI0A12925g,Q6CH39
YALI0A12837g,Q6CH40
YALI0A12815g,Q6CH41
YALI0A12617g,Q6CH44
YALI0A12507g,Q6CH47
YALI0A12441g,Q6CH48
YALI0A12419g,Q6CH49
YALI0A12287g,Q6CH51
YALI0A12265g,Q6CH52
YALI0A12243g,Q6CH53
YALI0A12221g,Q6CH54
YALI0A12199g,Q6CH55
YALI0A12177g,Q6CH56
YALI0A12155g,Q6CH57
YALI0A11935g,Q6CH65
YALI0A11891g,Q6CH66
YALI0A11847g,Q6CH68
YALI0A11803g,Q6CH70
YALI0A11759g,Q6CH72
YALI0A11737g,Q6CH73
YALI0A11671g,Q6CH74
YALI0A11649g,Q6CH75
YALI0A11627g,Q6CH76
YALI0A11605g,Q6CH77
YALI0A11561g,Q6CH78
YALI0A11407g,Q6CH82
YALI0A11220g,Q6CH87
YALI0A11198g,Q6CH88
YALI0A11121g,Q6CH92
YALI0A11077g,Q6CH94
YALI0A11011g,Q6CH95
YALI0A10967g,Q6CH97
YALI0A10901g,Q6CHA0
YALI0A10769g,Q6CHA4
YALI0A10747g,Q6CHA5
YALI0A10703g,Q6CHA7
YALI0A10681g,Q6CHA8
YALI0A10593g,Q6CHB2
YALI0A10483g,Q6CHB6
YALI0A10439g,Q6CHB8
YALI0A10318g,Q6CHC1
YALI0A10274g,Q6CHC4
YALI0A10230g,Q6CHC6
YALI0A10208g,Q6CHC7
YALI0A10186g,Q6CHC8
YALI0A10164g,Q6CHC9
YALI0A10142g,Q6CHD0
YALI0A10120g,Q6CHD1
YALI0A10010g,Q6CHD5
YALI0A09922g,Q6CHD7
YALI0A09790g,Q6CHE3
YALI0A09702g,Q6CHE6
YALI0A09658g,Q6CHE8
YALI0A09614g,Q6CHF0
YALI0A09559g,Q6CHF3
YALI0A09537g,Q6CHF4
YALI0A09515g,Q6CHF5
YALI0A09405g,Q6CHG0
YALI0A09086g,Q6CHG8
YALI0A09064g,Q6CHG9
YALI0A09020g,Q6CHH1
YALI0A08888g,Q6CHH4
YALI0A08866g,Q6CHH5
YALI0A08800g,Q6CHH6
YALI0A08734g,Q6CHH7
YALI0A08668g,Q6CHH8
YALI0A08624g,Q6CHI0
YALI0A08558g,Q6CHI2
YALI0A08536g,Q6CHI3
YALI0A08448g,Q6CHI5
YALI0A08404g,Q6CHI7
YALI0A08338g,Q6CHI9
YALI0A08327g,Q6CHJ0
YALI0A08261g,Q6CHJ1
YALI0A08217g,Q6CHJ3
YALI0A08195g,Q6CHJ4
YALI0A08165g,Q6CHJ5
YALI0A08019g,Q6CHK2
YALI0A07997g,Q6CHK3
YALI0A07887g,Q6CHK4
YALI0A07865g,Q6CHK5
YALI0A07843g,Q6CHK6
YALI0A07821g,Q6CHK7
YALI0A07777g,Q6CHK9
YALI0A07755g,Q6CHL0
YALI0A07733g,Q6CHL1
YALI0A07711g,Q6CHL2
YALI0A07689g,Q6CHL3
YALI0A07667g,Q6CHL4
YALI0A07645g,Q6CHL5
YALI0A07623g,Q6CHL6
YALI0A07601g,Q6CHL7
YALI0A07579g,Q6CHL8
YALI0A07557g,Q6CHL9
YALI0A07447g,Q6CHM0
YALI0A07425g,Q6CHM1
YALI0A07403g,Q6CHM2
YALI0A07249g,Q6CHM3
YALI0A07128g,Q6CHM6
YALI0A07106g,Q6CHM7
YALI0A07062g,Q6CHM9
YALI0A06996g,Q6CHN1
YALI0A06974g,Q6CHN2
YALI0A06952g,Q6CHN3
YALI0A06930g,Q6CHN4
YALI0A06886g,Q6CHN6
YALI0A06831g,Q6CHN9
YALI0A06809g,Q6CHP0
YALI0A06765g,Q6CHP2
YALI0A06743g,Q6CHP3
YALI0A06721g,Q6CHP4
YALI0A06677g,Q6CHP6
YALI0A06633g,Q6CHP8
YALI0A06501g,Q6CHQ2
YALI0A06457g,Q6CHQ4
YALI0A06435g,Q6CHQ5
YALI0A06369g,Q6CHQ6
YALI0A06347g,Q6CHQ7
YALI0A06171g,Q6CHQ8
YALI0A06061g,Q6CHR1
YALI0A06039g,Q6CHR2
YALI0A06017g,Q6CHR3
YALI0A05973g,Q6CHR5
YALI0A05951g,Q6CHR6
YALI0A05929g,Q6CHR7
YALI0A05885g,Q6CHR8
YALI0A05775g,Q6CHS0
YALI0A05665g,Q6CHS1
YALI0A05577g,Q6CHS2
YALI0A05555g,Q6CHS3
YALI0A05291g,Q6CHT1
YALI0A05225g,Q6CHT3
YALI0A05203g,Q6CHT4
YALI0A05159g,Q6CHT6
YALI0A05115g,Q6CHT8
YALI0A05027g,Q6CHT9
YALI0A05005g,Q6CHU0
YALI0A04873g,Q6CHU6
YALI0A04785g,Q6CHU7
YALI0A04719g,Q6CHU9
YALI0A04653g,Q6CHV2
YALI0A04631g,Q6CHV3
YALI0A04609g,Q6CHV4
YALI0A04587g,Q6CHV5
YALI0A04521g,Q6CHV6
YALI0A04499g,Q6CHV7
YALI0A04455g,Q6CHV8
YALI0A04323g,Q6CHW1
YALI0A04301g,Q6CHW2
YALI0A04279g,Q6CHW3
YALI0A04191g,Q6CHW4
YALI0A04059g,Q6CHW5
YALI0A03993g,Q6CHW6
YALI0A03971g,Q6CHW7
YALI0A03949g,Q6CHW8
YALI0A03883g,Q6CHX1
YALI0A03817g,Q6CHX4
YALI0A03751g,Q6CHX6
YALI0A03685g,Q6CHX7
YALI0A03663g,Q6CHX8
YALI0A03641g,Q6CHX9
YALI0A03531g,Q6CHY4
YALI0A03509g,Q6CHY5
YALI0A03421g,Q6CHY7
YALI0A03399g,Q6CHY8
YALI0A03201g,Q6CHZ1
YALI0A03179g,Q6CHZ2
YALI0A03135g,Q6CHZ3
YALI0A03091g,Q6CHZ5
YALI0A03069g,Q6CHZ6
YALI0A03003g,Q6CHZ8
YALI0A02981g,Q6CHZ9
YALI0A02937g,Q6CI01
YALI0A02893g,Q6CI03
YALI0A02849g,Q6CI05
YALI0A02783g,Q6CI06
YALI0A02717g,Q6CI07
YALI0A02673g,Q6CI09
YALI0A02651g,Q6CI10
YALI0A02629g,Q6CI11
YALI0A02607g,Q6CI12
YALI0A02497g,Q6CI17
YALI0A02475g,Q6CI18
YALI0A02431g,Q6CI20
YALI0A02332g,Q6CI25
YALI0A02288g,Q6CI27
YALI0A02266g,Q6CI28
YALI0A02244g,Q6CI29
YALI0A02200g,Q6CI31
YALI0A02178g,Q6CI32
YALI0A02156g,Q6CI33
YALI0A02090g,Q6CI36
YALI0A02046g,Q6CI38
YALI0A02024g,Q6CI39
YALI0A01980g,Q6CI41
YALI0A01958g,Q6CI42
YALI0A01892g,Q6CI43
YALI0A01848g,Q6CI45
YALI0A01826g,Q6CI46
YALI0A01782g,Q6CI47
YALI0A01760g,Q6CI48
YALI0A01716g,Q6CI50
YALI0A01650g,Q6CI51
YALI0A01540g,Q6CI54
YALI0A01485g,Q6CI57
YALI0A01463g,Q6CI58
YALI0A01441g,Q6CI59
YALI0A01419g,Q6CI60
YALI0A01397g,Q6CI61
YALI0A01265g,Q6CI65
YALI0A01155g,Q6CI66
YALI0A01111g,Q6CI68
YALI0A01089g,Q6CI69
YALI0A01067g,Q6CI70
YALI0A01045g,Q6CI71
YALI0A01001g,Q6CI73
YALI0A00979g,Q6CI74
YALI0A00957g,Q6CI75
YALI0A00935g,Q6CI76
YALI0A00869g,Q6CI79
YALI0A00847g,Q6CI80
YALI0A00781g,Q6CI83
YALI0A00759g,Q6CI84
YALI0A00682g,Q6CI85
YALI0A00660g,Q6CI86
YALI0A00594g,Q6CI89
YALI0A00572g,Q6CI90
YALI0A00550g,Q6CI91
YALI0A00528g,Q6CI92
YALI0A00440g,Q6CI94
YALI0A00418g,Q6CI95
YALI0A00396g,Q6CI96
YALI0A00374g,Q6CI97
YALI0A00369g,Q6CI98
YALI0A00330g,Q6CIA0
YALI0A00286g,Q6CIA1
YALI0A00212g,Q6CIA3
YALI0A00198g,Q6CIA4
YALI0A00176g,Q6CIA5
YALI0A00154g,Q6CIA6
YALI0A00110g,Q6CIA8
YALI0F21450g,W0TYL8
YALI0F13849g,W0TYL9
YALI0E04158g,W0TYM0
YALI0E09086g,W0TYM2
YALI0E18161g,W0TYM3
YALI0E22572g,W0TYM6
YALI0E33913g,W0TYM8
YALI0E34199g,W0TYM9
YALI0C01441g,W0TYN0
YALI0C01507g,W0TYN2
YALI0C06391g,W0TYN4
YALI0B03234g,W0TYN5
YALI0B04004g,W0TYN6
YALI0B04796g,W0TYN7
YALI0B07095g,W0TYN8
YALI0B01760g,W0TYP1
YALI0B11154g,W0TYP2
YALI0B03080g,W0TYP4
YALI0B09977g,W0TYP9
YALI0A19316g,W0TYQ5
