Metabolite name	PPI_Ylip_Ctrl_5hr_35	PPI_Ylip_Low_48hr_53	PPI_Ylip_Ctrl_5hr_11	PPI_Ylip_Ctrl_24hr_37	PPI_Ylip_Low_48hr_47	PPI_Ylip_Osc_72hr_06	PPI_Ylip_Low_72hr_54	PPI_Ylip_Low_4hr_34	PPI_Ylip_Osc_47hr_05	PPI_Ylip_Ctrl_4hr_09	PPI_Ylip_Low_4hr_50	PPI_Ylip_Low_24hr_52	PPI_Ylip_Osc_72hr_30	PPI_Ylip_Ctrl_48hr_39	PPI_Ylip_Ctrl_4hr_33	PPI_Ylip_Ctrl_72hr_29	PPI_Ylip_Low_72hr_48	PPI_Ylip_Osc_72hr_18	PPI_Ylip_Low_72hr_42	PPI_Ylip_Low_5hr_36	PPI_Ylip_Osc_3hr_20	PPI_Ylip_Ctrl_72hr_17	PPI_Ylip_Low_48hr_40	PPI_Ylip_Low_5hr_45	PPI_Ylip_Osc_4hr_10	PPI_Ylip_Low_24hr_38	PPI_Ylip_Ctrl_48hr_27	PPI_Ylip_Osc_4hr_02	PPI_Ylip_Osc_3hr_08	PPI_Ylip_Ctrl_3hr_07	PPI_Ylip_Osc_5hr_24	PPI_Ylip_Osc_3hr_01	PPI_Ylip_Ctrl_4hr_21	PPI_Ylip_Low_3hr_32	PPI_Ylip_Osc_24hr_14	PPI_Ylip_Low_3hr_43	PPI_Ylip_Ctrl_24hr_13	PPI_Ylip_Osc_4hr_22	PPI_Ylip_Low_5hr_51	PPI_Ylip_Ctrl_48hr_15	PPI_Ylip_Low_24hr_46	PPI_Ylip_Osc_24hr_26	PPI_Ylip_Osc_48hr_16	PPI_Ylip_Osc_5hr_12	PPI_Ylip_Low_3hr_49	PPI_Ylip_Osc_48hr_28	PPI_Ylip_Ctrl_24hr_25	PPI_Ylip_Osc_24hr_04	PPI_Ylip_Ctrl_3hr_19	PPI_Ylip_Ctrl_5hr_23	PPI_Ylip_Ctrl_72hr_41	PPI_Ylip_Ctrl_3hr_31	PPI_Ylip_Osc_5hr_03	PPI_Ylip_Low_4hr_44
Glutamine_RN	28.43923217	27.77809368	28.58902726	25.86949411	27.32485995	25.60598878	24.64166199	28.36911021	24.5750417	28.10461916	28.42522952	28.22032122	24.73756521	24.87537136	28.66782598	24.60936869	25.0267123	24.94921157	25.24606026	28.21942544	27.63554067	24.50070945	28.48265086	28.31576672	28.32326678	28.2664662	24.79410205	28.54977777	27.66872958	27.87717653	28.13186983	27.27314268	28.58756156	27.44991552	26.42258776	27.88578184	25.06064323	28.45251215	28.5130439	25.18733946	27.66899885	27.8327191	24.93015584	28.25873375	26.94179647	23.86067392	25.23209224	26.12881286	26.4484891	28.06082169	24.6069843	27.99850105	27.86758682	28.24457293
Gly-Ile_RN	20.53725098	20.02815425	23.46043003	24.11093411	20.53447542	20.99876817	20.82066572	23.2356502	20.17686633	21.5504089	20.13799099	20.96694444	21.06098279	22.62389681	23.72764729	21.34039458	20.08956998	19.88569972	21.3955735	20.94348415	22.93446064	21.75771937	21.90873149	21.66313406	21.39601306	21.10959867	22.71156131	24.36256656	24.06263051	23.57824906	23.98491129	22.5214757	23.68491907	23.44819353	22.04063056	22.59122516	23.14344709	23.46071744	23.1538472	22.05471003	17.26289432	21.37422324	20.38509302	23.00288299	22.10540789	21.38884175	23.66876743	22.00400531	21.46998928	23.37283389	22.40601124	23.47162749	23.78467803	23.14844377
Glyceraldehyde_RN	28.39311316	24.61490436	24.39433891	22.98781063	28.57223198	24.73575364	24.78525018	24.08570794	28.02599871	29.38797075	29.10269405	24.10609421	28.22344539	28.22715948	28.07066102	22.98063331	24.95762471	24.18659104	24.88315127	23.22211546	24.08602112	23.63422425	29.00438656	24.07451357	23.56924226	28.54894064	23.71025418	24.60105072	24.4887046	27.62022391	24.41605699	27.94756573	24.6077845	23.72089574	24.03767855	24.12686941	23.11448434	27.98545168	24.66920207	23.44351815	28.66604727	27.43940795	28.13077889	30.10701471	29.0027779	28.14463142	22.91636943	24.10298204	29.35801804	28.23397641	23.69974358	24.06039499	28.67001961	28.57111723
Glycerol_RN	20.02957657	23.18717672	22.45597682	23.49601618	25.53982925	23.74217678	24.84495834	24.97551311	21.7980014	25.53523895	20.96402183	19.69666778	21.30779123	24.10762976	24.67549456	21.85124977	21.27902434	23.46563538	23.86805804	25.34672911	22.532787	23.51436675	23.08417032	22.2803096	23.49551227	24.98735742	22.25385868	24.19958222	21.15387094	24.89896899	23.2054546	25.00320651	25.48092246	23.05436451	19.26064071	20.34299065	23.51772174	21.50507896	22.67119287	24.35382987	21.30199208	21.04910242	22.47780675	22.74981122	20.787497	20.66651143	20.68451722	23.92075334	26.82944652	20.55157671	24.20573718	22.82752844	21.08897312	20.64988047
Guanosine_RN	23.93946289	20.25641212	20.68847591	25.52476921	19.30395486	22.26857946	21.37951967	19.72880458	22.0946433	25.02631962	24.68268898	20.00576408	23.16119976	25.07315085	19.81114744	27.30452728	21.55326561	22.85468954	20.64201572	23.31596504	20.87863095	24.75612164	18.65630591	20.50557636	24.47054146	19.28157212	25.43748342	20.35328839	20.02747068	20.03178613	19.95687733	19.93693043	20.26355329	19.74572909	21.79819714	20.34165106	25.494324	20.0971401	21.32610549	24.56797725	19.01585078	20.98683172	22.60966414	20.51403458	21.17807338	22.19855513	25.41237794	21.70466762	21.21097356	20.61548064	24.73510384	20.05003942	20.35398689	20.14822552
Indole-3-acetaldehyde_RN	23.37263745	21.63029962	23.55095366	24.13903383	19.66253716	22.52046302	20.44992618	23.10310802	22.19670511	23.566974	23.73748823	20.66466387	22.68938154	23.13840113	23.52260579	23.72949669	20.91066745	22.63616682	22.72883336	22.09898372	23.18691535	22.07936979	21.8284924	21.74706289	23.08229827	21.30908603	23.21194341	23.26018157	15.66982115	23.54975454	22.34962694	22.81167734	22.25265261	23.07279307	22.8712502	22.88744195	22.31058723	23.36918083	23.23604847	22.5971769	20.11138881	22.5971171	22.40692416	23.24891124	23.13766976	22.93545389	23.70711117	22.82174758	23.55736007	23.21333632	23.06987875	22.6096196	23.70398342	23.19185618
Indolelactic acid_RN	14.05259596	23.94340218	23.44848143	24.16519252	23.96916103	24.62676965	24.65120163	24.24076039	24.02550333	19.50880571	16.64897685	22.66272918	24.40792447	24.41667227	24.66659358	25.49065778	24.61082944	24.96017231	24.80368201	22.60931498	24.28834675	25.43535882	23.5276961	22.23477112	22.34340846	22.35475095	24.59780106	24.43888122	25.02663189	15.88563618	24.49409443	13.40907325	24.32229477	23.81857393	23.91206379	22.78134161	24.72563221	24.16661849	24.14232504	24.62783866	23.25616707	22.47439068	14.00004701	17.98686412	16.8910547	24.64368108	24.1550523	23.90556214	15.58714544	13.56877079	24.8514186	24.4134119	23.75442564	14.61730076
Inosine_RN	23.6113743	17.61006248	22.72185165	22.24239362	16.4988951	16.90582812	NA	21.82691807	16.57235513	23.99330514	25.49659184	18.49061757	14.54196038	20.22029569	22.22854352	20.89072973	17.80825839	15.81023534	17.95624766	22.7795127	23.71308957	20.29012646	17.27454532	21.91950101	23.95351931	17.79850649	20.09473904	22.63263668	23.32744676	23.52196175	21.72961359	23.30623687	22.77843811	23.05646729	20.46733654	21.6421951	21.38948833	22.62433787	22.71307946	19.9412521	17.96515971	17.96414833	17.8312664	23.36653957	23.44266057	18.30476456	21.83922511	19.04382344	23.52961433	22.18418209	19.85656951	22.91249433	21.88407015	21.58593248
Kynurenic acid_RN	21.51092153	23.53608736	20.83494785	19.93466804	24.60538807	16.17614485	15.01668944	21.17621225	19.13100066	21.36556491	21.99649528	15.08596579	19.67369694	19.96496157	16.12779253	16.51837594	23.59882026	20.72275716	23.1512556	14.68840711	18.25294898	16.45835027	23.85738334	16.01125393	21.20830246	22.53054551	20.1175365	16.92799799	16.10391699	21.27632186	16.7499506	20.26481121	16.81153354	21.06276984	16.36882633	16.00912106	16.5172327	20.86026876	21.86974306	16.46724917	23.00759648	19.59978599	19.60983318	20.90418526	21.45004452	19.97033205	20.05185967	20.58134845	22.5790573	21.3792339	15.27390719	17.15401248	20.90492115	20.63664058
Kynurenine_RN	17.63691213	20.39789108	20.44286861	20.01894412	20.5669226	19.09119327	20.20333252	20.35955858	16.24944894	17.78885877	21.36058216	20.74042791	16.74083782	20.52757782	20.85426835	20.98956976	20.09432598	20.76324105	15.61287775	19.92673658	21.68900535	16.55465579	20.69590913	20.37735348	20.22889525	20.77400189	20.66708469	21.56138026	22.82275915	21.11290294	20.70818774	20.70926324	21.21119768	21.13878442	18.92767621	20.93699004	18.90729099	20.9457303	21.0976637	20.64858744	16.55413221	15.70779977	16.29691674	18.88352107	21.28990692	13.8174095	19.87545803	19.9679058	21.45471114	20.71830555	21.01644529	21.65427946	20.98868982	20.2435141
L-allo-Threonine_RN	25.84566432	24.26809496	25.66123183	25.47869982	24.07032375	25.113201	23.8543876	25.96086607	24.44602922	25.27257256	26.31964186	24.24044096	24.72003523	24.55409317	26.16694329	24.73271945	24.45466347	24.05605049	24.12530194	26.31111589	25.57282466	24.11856498	23.60451689	25.27514511	26.69786568	23.79208591	24.50517404	26.12408644	26.36885645	27.38365249	26.11094524	25.02200315	25.85460615	26.10953913	25.47188144	25.35626032	24.96317112	26.85551499	25.8374345	24.48187861	24.51486716	25.89846401	24.36458329	25.44967029	25.39061133	24.58379731	25.27673774	25.50941409	25.45729269	25.84266584	24.74583626	26.77972394	25.79921048	25.48320569
L-Glutamic acid_RN	21.54699754	21.97116626	24.37307041	23.57554136	21.84290918	21.34675919	21.24568219	23.99417371	20.68748836	21.54720907	21.02886269	23.2637362	20.78735978	19.2914046	24.62919506	22.71905946	22.33235557	21.03017022	21.06113908	24.67104415	24.04240899	23.15131351	21.38541027	24.05053575	24.67104407	21.82655211	23.46959293	24.26919443	23.81005238	21.15958863	23.82931157	19.92169233	23.92818176	23.99889714	22.03232494	23.39674865	22.97220701	24.4682312	24.54697738	22.5752769	21.37532623	20.9579846	20.11803418	22.07700582	22.53859521	21.45772577	23.75198866	22.93112143	24.67064779	24.67104407	22.84979359	24.04312049	22.94992922	24.27196714
L-Iditol_RN	32.92847384	33.73844084	33.00646142	33.55122767	34.42048797	35.78884866	33.75988239	32.37306787	34.54236718	32.44844453	32.74153884	33.24491468	35.02882479	34.57856526	32.51037619	35.04661256	34.27520568	35.24832232	34.40637622	32.89137319	31.60096431	35.13139468	34.81811931	32.88391528	32.71184898	33.60666355	34.56739645	32.05735157	31.3578711	31.80117575	33.19162692	31.29173225	32.10425116	31.29786755	33.62449136	31.57875844	33.81655153	32.60378178	33.28291042	34.66617074	34.3214458	33.43342816	34.48944008	33.03149584	32.16939069	34.48457654	33.48613905	34.37155946	32.05657868	33.19520125	35.28485021	31.85523195	32.91416947	32.28169009
L-Proline_RN	30.43601625	29.31832578	30.31525237	28.57008231	29.48939858	28.62356898	29.0070161	30.05273842	28.42283747	30.15728206	30.32160559	30.0625802	28.49340305	27.86084765	30.4879653	27.30840388	29.11844054	28.23217248	29.72624036	30.11115203	30.06829917	28.02875772	29.81269085	30.93804812	30.17817772	30.06238006	28.24084522	30.63279883	30.33743357	30.42911895	30.34419085	29.62335732	30.40964132	30.04450571	30.07468848	30.01751549	28.01523091	30.41734062	30.83524225	28.07300591	30.39843692	30.49604166	28.37649349	30.20721895	30.00406686	29.0844188	28.53899334	30.18488861	30.19820924	30.58030638	27.81198965	30.63334222	31.03302166	30.74495265
L-Saccharopine_RN	23.12713958	24.99734841	25.67955365	24.87918493	24.77336557	25.33651193	24.25709866	26.05366776	24.87286735	18.71704461	23.18601246	24.97210615	24.80601278	24.50323318	26.24742248	23.16407432	25.04526081	24.45897844	24.55044054	22.49631662	26.44115281	24.26234294	25.27426335	25.20012752	22.93529522	24.72747042	24.3831524	26.07862978	26.05880783	26.34896626	25.87504645	25.2661635	26.20736802	27.07034643	26.32631699	25.87398931	24.69597104	26.31120203	26.18585916	24.38433433	24.99706354	25.99551279	24.78088146	25.38947654	26.39601499	24.69840706	25.09834583	26.36312349	25.27466229	25.53474684	24.40098667	27.67207504	25.51348172	25.88402651
L-Tyrosine_RN	19.68348612	23.18323755	24.48938156	25.04000659	18.84913116	23.45381163	23.74614132	22.99416638	18.70192683	20.59182766	20.14405024	23.44550954	20.2686853	18.70361658	24.43886055	23.49776236	23.20058925	22.93193622	18.12409383	23.36907225	24.5383768	23.26133302	18.64965137	23.00086974	23.74081988	19.10571983	23.36786273	25.41948901	25.66006598	18.58823384	24.77424919	18.65147603	25.14025431	24.50148499	23.94989127	23.86584094	24.69907238	18.19892189	23.55396758	23.38598168	18.60250328	19.07732493	18.69578285	22.02285306	19.48636764	19.46595746	25.00991413	24.25332739	21.01314644	19.33001475	23.19428023	24.78388661	20.08453604	18.35008139
L(+)-Arginine_RN	23.74983951	24.5818548	24.04852864	25.71810444	23.34843964	24.22187869	23.41643356	25.19619537	24.86189293	24.72414665	26.89847946	24.7701476	24.7078598	24.7613993	23.99962816	23.77867102	22.33005188	22.84808403	23.58925447	23.10200114	25.29093153	12.49112753	24.76452341	23.87741605	25.8159304	24.47120637	24.96964605	24.92074636	24.67104407	25.78231747	24.11505955	25.75992644	24.59728354	24.89475783	26.64061192	24.70796513	25.22457002	24.50243355	23.57660583	24.48138503	23.98059033	26.47493226	24.74428769	23.76429312	25.61982956	25.58453052	25.80386597	26.38344773	25.41815058	23.77188984	23.91457503	26.39831448	23.93096334	24.06030078
Maleic acid_RN	27.43159202	28.57720777	28.49847357	26.95472053	28.77709041	28.58771222	29.17324052	28.01921137	27.84112882	27.60950808	27.23723754	28.06839141	27.60146145	27.30523498	28.34370379	26.82891031	28.89751463	28.04673247	28.84648953	27.11363488	28.20271187	27.65854844	29.12745354	28.19168725	27.3243482	27.91598612	27.29798295	28.82157988	28.50028782	27.75030329	28.38064142	27.42680495	28.64388112	27.72173798	27.90879587	27.97924313	27.221671	28.12726721	28.52034109	27.3091083	28.38545591	27.0473517	27.59799859	28.42416095	28.11203811	27.47655754	26.9973207	28.14063384	28.00798691	28.55195406	27.59703145	28.34599395	28.54201525	28.52466361
Maltitol_RN	24.65871177	26.27659339	26.2498799	24.23953314	26.16923428	26.66469121	26.32843719	23.6586394	25.08979683	24.79554157	25.45766956	26.424248	25.6535697	24.72733439	24.13105934	25.40879372	24.7312587	26.09747989	25.72070631	24.98321056	24.96334253	25.84710884	26.14985833	25.31090221	25.40400264	26.31271928	25.02666846	24.91894442	25.91146886	24.17182122	25.26644139	23.45048841	25.9643431	23.83007351	24.2896025	25.23075081	24.67104407	24.69096162	25.8022915	25.34196726	26.01544546	24.27216539	25.27901323	26.29336505	25.1365653	25.52048521	24.87338244	24.07432267	24.73962532	25.20292941	25.53980955	24.15233761	25.06484479	25.55731573
N-Acetyl-DL-glutamic acid_RN	20.58164463	26.00337055	22.79536753	26.67129018	25.39487017	26.47633839	25.47774519	20.50675804	27.01662442	20.63441241	20.92162124	25.37174248	22.819978	26.92940935	21.08119855	26.59018469	24.95493078	25.24144077	25.30313551	20.6441415	21.23134806	26.5686024	26.21166599	23.34167965	18.9721675	24.90021859	27.4653028	22.0702427	21.37951623	21.05675297	22.38244394	21.65993643	21.29957581	20.85691693	28.17708851	21.20642148	26.43926434	20.96550788	22.57503305	26.8091085	25.18240947	28.07070418	27.182233	22.55923338	21.42400537	27.68209553	26.88112912	27.49804944	20.94830102	22.43932367	26.3045154	21.69973149	23.10347792	22.51887181
N-Butylbenzenesulfonamide_RN	23.22956558	23.33317825	23.64037686	22.87470335	22.88868823	23.77930465	23.0917821	23.45128524	23.19709655	23.77574426	24.01101191	22.57896587	24.25151113	23.59091565	23.16010364	24.0403271	22.67160195	24.09456981	23.46126141	22.74353868	23.3594579	23.69667435	23.15239441	23.15961862	23.46477935	23.14424851	23.66180131	23.10449033	23.36065417	23.71701992	23.45608503	22.68234949	23.3289833	22.55184401	23.37716756	21.97721297	22.74171182	23.61440838	23.50759991	23.17839842	23.44069389	23.36254807	23.48027231	23.29841376	24.12805817	23.52141439	23.02961816	22.82053188	23.68115653	23.69785248	23.53025346	13.58485497	23.93310191	23.49730118
N-Fructosyl isoleucine_RN	25.08532219	24.41259386	26.21466467	24.56625763	23.75460528	23.69775026	24.59411816	24.48271293	21.43376556	25.82570592	25.89997171	24.61412516	23.39698496	22.35906181	24.8436884	23.67069565	22.24518402	15.2782296	24.57909775	25.0379758	26.5599424	23.29744473	23.12504407	24.96084836	25.77509102	25.09365169	22.73677671	26.90215495	22.27132741	25.206242	26.22849729	25.40542655	26.79872929	25.91267416	14.64849708	26.23323014	17.4785659	25.28910527	26.38180809	22.45067919	24.3130701	24.5825942	23.58284597	25.62319585	27.02731286	23.86045937	24.99176903	24.14033046	26.07794237	25.75085856	21.94524876	25.72168866	26.22912035	25.9911598
N-Methylglutamic acid_RN	24.47842145	24.72718379	24.74659205	25.76030565	24.40219455	27.04928161	24.77047294	24.59135951	26.29145991	24.0186972	24.39651274	24.30780966	26.80047199	26.33213045	24.84608939	25.85184502	25.201143	26.00549644	24.84910376	24.04016093	24.36681697	26.57159391	24.97965284	24.76284037	24.26884055	24.06537018	26.67782407	25.73679553	23.08922256	23.68468021	25.09355512	23.42022034	24.87931435	24.59605631	26.06786728	24.63412301	25.86184646	25.18137823	25.01922996	26.58902761	24.35598751	25.61696061	26.4054778	24.30838076	24.35393203	26.44404762	25.72420707	25.60761782	22.73521639	24.71959066	26.44248374	25.10515984	25.52618553	24.46644194
Octadecanedioic acid_RN	25.42342602	23.18902253	25.78926757	22.19149274	23.01160641	24.17905329	23.42660392	25.19136349	22.27503878	24.37039192	24.65939917	23.80167265	24.1514028	22.75652622	23.42005476	23.86067656	24.08209948	25.17398838	22.77498539	22.87472329	23.28581442	24.05441531	21.16526526	23.07660958	23.13404416	22.79428091	23.35230839	23.50288782	23.01834928	24.12422184	23.45576883	23.04114766	23.36066632	23.38652917	23.62207923	23.1402246	22.81683665	25.53463164	23.92967496	23.45778255	22.49118802	22.34390593	22.19772487	24.6715698	24.05867044	22.29441285	22.68090791	23.28469799	24.56431783	25.8469109	23.72564741	23.39852631	26.00502839	24.8756462
Ortophosphate_RN	31.25917282	30.76919987	31.04740797	30.65207998	30.79203542	31.91503127	30.65316459	30.47942943	30.86546836	31.5443495	31.58087984	30.70535012	31.25684106	31.02431674	30.67391017	31.40590819	30.57405492	31.57009097	30.65914619	30.77423694	31.03573051	31.11021744	31.49648791	30.50320529	30.9999136	30.7573817	31.19669159	31.09338175	31.31400118	30.18806166	31.02805313	30.02227254	31.22862611	30.48771033	30.96818694	30.56958209	30.27307261	30.59337968	31.28151168	30.86293396	30.96153417	30.72618103	30.97230146	31.24951179	31.21619058	31.10334967	30.46962155	31.01624997	31.27294405	30.86467328	31.19375944	30.91036416	31.22930454	30.86191582
Pantothenate_RN	25.88665052	25.40170835	26.06916847	25.04943751	25.25692922	24.17535467	24.59080396	25.33748264	26.23188633	24.34793971	24.34555245	25.01444689	26.33829586	26.15817445	25.80114742	25.36105602	25.10587541	25.84693062	24.99551297	25.13942215	25.12881379	25.93721689	25.47759762	25.93156765	24.34325025	25.12614726	25.95689929	25.39964952	17.46103084	25.46553019	16.72194156	24.76298747	18.30984104	25.31427724	25.83418467	25.03437209	23.27534616	25.89174704	26.54094562	25.7147927	25.20315177	25.59910274	25.87918456	26.36887469	25.82304992	26.26092712	25.19040168	25.69526978	24.36089225	26.55539043	26.57257588	19.17058697	26.48063007	25.96513179
Phenylalanine_RN	27.95729449	26.67585122	27.85876396	28.63789399	26.75804381	27.08208162	26.67593305	27.55544614	26.4773301	28.19775408	28.26224134	26.8173757	27.02790884	27.20058948	28.18558236	28.07707677	26.59452386	26.80294574	27.48863409	27.3437956	28.52032267	27.13043529	27.2622606	26.7814472	27.92669513	26.89912393	27.34845094	28.49257082	29.88262793	28.95196423	27.98261389	28.32103529	28.20163538	28.71026078	27.35673703	27.40624757	27.85067046	27.84175878	27.80420535	26.8989058	26.90370201	26.97981239	26.57411774	27.56030589	28.3056508	27.28279521	28.4536633	27.47626646	25.72933272	27.77853203	27.27854632	29.04160889	28.17727793	27.58977085
Pyroglutamic acid_RN	27.17055707	26.2000238	26.86407122	25.58132163	26.53211661	26.02825513	25.1833949	26.2946424	24.97427058	27.04081822	27.16786301	26.43536103	24.90666949	24.74218127	26.41217975	25.41957464	25.30123664	25.27441242	25.73253228	26.45944091	26.15325031	25.3013789	27.2033829	26.48895804	26.62607907	26.88129539	25.18608749	26.65329089	26.32637872	27.09164468	26.65419634	26.42476745	26.40468318	26.05485506	26.12544804	25.94280531	25.0177541	27.33068335	26.89725318	25.04410658	26.86783817	26.45378779	25.15471832	27.02935388	27.07081261	24.8813609	25.57584805	26.20788127	26.91943916	27.08899046	25.10345629	26.65848456	27.27082878	27.34151974
Salicylanilide_RN	23.22956572	23.33317812	23.64037686	22.87470335	22.88868823	23.77930465	23.09178195	23.45128524	23.19709655	23.77574426	24.01101191	22.57896587	24.25151113	23.59091565	23.16010364	24.04032723	22.67160195	24.09456969	23.46126141	22.74353868	23.3594579	23.69667435	23.15239441	23.15961873	23.46477935	16.25020064	23.66180131	23.1044905	23.36065417	23.71701981	23.45608489	15.28621537	23.32898315	22.55184401	23.37716756	21.97721297	22.74171182	17.16269931	23.50759991	23.17839842	23.44069402	23.36254807	23.48027231	23.29841392	24.12805817	23.52141426	23.02961816	22.82053188	15.08779257	23.69785239	23.53025346	22.53120794	23.93310191	23.49730107
Succinic acid_RN	27.504082	29.86111161	29.56747373	29.46905206	30.00021872	29.69462596	29.56429417	28.76691379	29.04166762	27.61886106	27.06325193	30.02982777	29.38087347	29.38353501	29.11142555	27.58648726	29.68806859	29.34526749	30.0624221	26.75482112	27.6666358	29.46726008	30.20441757	28.14973437	27.12731049	29.93066964	29.25014118	29.33733858	28.73617267	28.35879181	29.17253722	27.15944452	29.49846889	28.05727588	29.95284718	28.84792148	29.05327845	28.93238766	29.20747891	29.10458161	30.30291162	29.69348259	29.11836041	29.38307156	27.69143462	29.53175496	29.25349241	30.02590132	26.10280141	28.20104898	29.36417828	28.05477815	30.08743436	29.48021685
Tridecanedioic acid_RN	21.72353851	23.13905261	18.15277515	17.72145468	19.22884878	23.95689308	23.58081956	22.52370568	20.78226886	22.81809815	22.40117332	23.18197935	21.18866103	21.03656623	23.44270598	24.10127231	23.16006567	19.46244589	20.87548499	23.45549925	23.27997863	23.30139982	18.991361	22.63529296	23.06522061	18.49090466	23.74774193	23.79408424	23.42058016	21.23104101	23.89562779	21.7863728	23.72983058	22.94954436	23.27654751	22.90773247	22.71109701	17.30483034	23.52333119	23.23131327	19.24094388	20.32649229	20.66906126	22.40890334	21.0190272	20.8304716	22.86218865	23.64919058	21.41424953	17.5795685	23.44222974	23.17059802	18.95982241	17.55428428
Undecanedioic acid_RN	21.87886036	21.78590873	22.25897115	21.4934927	21.84575351	20.13032961	18.84100703	21.66873722	21.77150341	21.8347508	21.92763379	18.5977024	21.58047481	21.7355692	22.15871526	19.35415836	18.67502284	22.21725242	21.53810382	18.59360343	19.43778275	19.1050417	21.76028051	19.25089536	21.59859915	21.53198776	22.39397227	22.75294002	19.31418413	21.51036013	19.15932283	21.38729523	20.21128869	18.4104969	19.85994302	19.13539254	18.09321035	22.46116889	22.36914829	21.86353824	21.92480452	21.72994242	21.66736354	21.73784212	22.04620555	21.61630057	21.34897654	22.04136897	21.8770122	22.12302939	22.07227632	18.70887606	22.29845249	22.0579659
Uridine_RN	27.94226923	23.37625539	28.06577209	25.81261791	22.32254271	24.71531849	22.84385144	27.72971626	24.75010833	27.37395536	27.47578969	24.90562517	23.8135688	25.04157973	28.13090274	26.0540075	22.9085813	24.00955326	23.82398908	27.33022509	27.13982179	24.73074794	23.83907506	27.29838919	27.36120711	25.11359947	24.69384515	28.0149367	27.23588266	27.27690792	28.22776218	26.64949443	28.09328357	27.40412436	25.75096788	27.02083197	25.50215222	27.97708645	28.24740047	24.99298312	23.30781621	25.08598415	24.28615051	27.8021827	27.19838662	23.98484559	25.38231355	27.17045766	27.47275102	28.05616405	24.99002989	27.70768834	28.46087518	27.69825843
(2R)-6-methylpiperidine-2-carboxylic acid_HP	22.65272489	20.54901037	22.55797978	21.79560467	18.42770243	23.93523306	19.67358631	23.53011215	21.66627187	21.9036481	19.46091836	21.07850589	23.97659421	21.77597823	21.47803913	21.91170082	19.62430046	20.17065814	19.75093623	23.34834068	22.62875759	20.74123038	22.35346777	20.44447831	22.33962838	23.41518217	20.89600255	20.67955494	21.50432302	23.71722486	24.02125179	24.13368371	21.48016805	23.89353437	24.03285368	18.60315786	21.12912381	21.40846729	18.23393899	22.30390952	19.34510882	22.13300237	22.20206049	22.75069839	21.82488895	22.58364447	23.13573501	22.91351301	23.61897703	22.03098174	21.10532381	21.74409819	23.3940057	21.71643989
(S)-1-carbamoylpyrrolidine-2-carboxylic acid_HP	25.88487025	26.73006462	25.05634207	23.92979383	24.94235307	26.48328688	28.40478263	26.27252211	23.65778613	26.17916353	25.42259831	27.66757506	25.58303404	23.72325764	23.58487717	23.6515322	26.97792294	24.25626241	27.39264379	26.07155083	26.55468278	23.47157148	23.40263391	27.72871657	23.48563477	26.54804978	24.19269219	24.24282687	23.21365872	26.07435402	25.89517105	25.78774128	24.38800898	25.6255688	26.75752593	26.2797606	23.11963131	23.60460216	25.65020703	26.23407514	27.30872302	24.37738577	23.6643048	26.40508768	28.26784981	26.83281155	26.02268705	26.48755442	26.02384374	23.44879571	23.60170078	24.1900871	26.59681864	27.87937692
1-Acetylimidazole_HP	23.60663704	22.28393746	23.29263185	23.91633638	22.79964449	23.27454484	21.94926633	22.76207112	23.49922828	21.9564481	22.55790442	22.43570824	22.97675483	23.23561819	23.64420326	23.70925097	22.23154576	22.73267916	22.82774374	22.70559197	22.73502708	23.91653371	23.57595975	21.45016126	23.72082167	22.6475299	23.89288546	23.91319986	22.94508106	23.01196571	23.67888374	23.30139764	24.11461697	23.30034327	23.67535493	22.98939756	23.92577015	23.69682258	22.37444485	23.40370791	21.06698805	22.75200416	22.87642274	23.01795039	22.5906983	23.41739682	23.27711791	24.16042385	22.78410652	23.92692481	23.77675612	22.87737872	22.51503102	23.29244278
1-Aminocyclopropane-1-carboxylic acid_HP	24.54461686	23.48224666	24.15592034	24.26344463	24.9956172	22.74837661	22.60619731	22.44720705	23.30527661	22.89945286	24.80100763	22.32966461	22.18513157	24.49149978	24.55323407	24.50523807	22.78244364	23.27487417	22.62298401	22.80950477	22.69777345	24.48615676	25.80260707	22.44222826	24.56919388	22.46270355	24.47491348	25.46683044	24.10815123	21.73431969	22.48183535	22.33297582	24.60169993	22.85477039	22.47904066	24.41397231	24.20481457	24.19178875	25.64834734	23.14293175	23.49177028	24.67106244	24.55287972	22.46715545	22.92848875	21.47177804	22.62324421	21.89449603	22.36028116	24.39656218	24.94716222	23.24408378	22.33275159	22.93536488
"1,3-Diphenylguanidine_HP"	21.64507455	18.68614661	19.65926707	20.434076	21.71957515	20.38024635	16.98337434	19.75253598	20.80766985	21.49013892	20.41919289	16.85051786	18.86728654	20.72588983	20.69418912	23.44941662	19.32382241	18.98578756	17.18816078	19.30688921	18.05905338	20.62631374	19.89604111	17.70281407	20.2018013	19.61457759	19.53546499	20.57917604	19.49244134	18.05334362	21.70791422	21.59126381	20.59998902	21.77378876	21.22537336	17.51674165	21.63136969	19.07833164	20.66762186	18.92397257	22.7834329	21.67863334	18.45925956	18.15739423	20.06686257	18.66455635	18.28806398	19.06067335	19.57134265	24.43110006	22.73504312	18.91820488	19.09542964	15.45833027
